disposition,num_stars,num_planets,discover_method,disc_facility,orbital_period,planet_radius,st_spectype,stellar_temp,stellar_radius,stellar_mass,stellar_surface_gravity,right_ascension,declination,system_distance,sy_vmag,sy_kmag,sy_gaiamag
CONFIRMED,1,1,Transit,K2,8.28192,2.48,0,,1.084,,,173.1919022,2.2446794,326.381,12.38,10.605,12.0884
CONFIRMED,1,1,Transit,K2,8.2824161,2.14,0,5615.0,0.92,,,173.1919022,2.2446794,326.381,12.38,10.605,12.0884
CONFIRMED,1,1,Transit,K2,8.282455,2.18823473,0,5663.0,1.005112,0.935733,4.3,173.1919022,2.2446794,326.381,12.38,10.605,12.0884
CONFIRMED,1,1,Transit,K2,8.28246,2.44,0,5672.0,1.117,0.965,,173.1919022,2.2446794,326.381,12.38,10.605,12.0884
CONFIRMED,1,1,Transit,K2,5.185759,7.64369371,0,4695.0,0.686484,0.72709,4.68,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
CONFIRMED,1,1,Transit,K2,5.185743,7.7,0,,0.71,,,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
CONFIRMED,1,1,Transit,K2,5.185758,7.44,0,,0.637,,,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
CONFIRMED,1,1,Transit,K2,5.185738,7.16,0,4526.0,0.675,0.71,4.63,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
CONFIRMED,1,1,Transit,K2,5.185754,9.12,0,4471.38,0.768,0.711514,,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
CONFIRMED,1,1,Transit,K2,5.185972,,0,4664.8,0.649127,0.74,4.68264,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
CONFIRMED,1,1,Transit,K2,5.185768,7.50399,0,4664.8,0.65,,4.68,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
CONFIRMED,1,1,Transit,K2,5.1857539,7.52,0,4690.0,0.67,0.69,4.63,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
CONFIRMED,1,1,Transit,K2,5.1857532,,0,4471.38,0.768,0.711514,,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
CONFIRMED,1,1,Transit,K2,5.186,,0,4664.8,0.649127,0.74,4.68264,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
CONFIRMED,1,1,Transit,K2,5.185761,7.5,0,4551.0,0.68,0.72,4.63,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
CONFIRMED,2,1,Transit,K2,2.2193023,1.16,0,4009.0,0.59,0.63,4.69,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
CONFIRMED,2,1,Transit,K2,2.219315,1.22,0,3903.0,0.612,0.644,4.677,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
CONFIRMED,2,1,Transit,K2,2.219405,1.28,0,3993.36,0.590802,0.629589,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
CONFIRMED,2,1,Transit,K2,2.21944122,,0,3807.0,0.613895,0.59928,4.63951,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
CONFIRMED,2,1,Transit,K2,2.219282,1.21,0,4027.0,0.6,0.62,4.68,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
CONFIRMED,2,1,Transit,K2,2.219,,0,3807.0,0.613895,0.59928,4.63951,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
CONFIRMED,2,1,Transit,K2,2.219225,1.3,0,,0.63,,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
CONFIRMED,2,1,Transit,K2,2.219368,1.17,0,,0.532,,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
CONFIRMED,1,1,Transit,K2,30.954222,2.5,0,4040.0,0.598,,4.671,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
CONFIRMED,1,1,Transit,K2,30.9542,2.66,0,3880.0,0.592,0.615,4.686,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
CONFIRMED,1,1,Transit,K2,30.96028326,,0,3856.0,0.609039,0.595401,4.64359,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
CONFIRMED,1,1,Transit,K2,30.953,,0,3856.0,0.609039,0.595401,4.64359,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
CONFIRMED,1,1,Transit,K2,30.956763,2.65,0,4075.67,0.571015,0.649093,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
CONFIRMED,1,1,Transit,K2,30.952606,3.0,0,,0.64,,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
CONFIRMED,1,1,Transit,K2,30.954,3.07,0,,0.637,,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
CONFIRMED,1,1,Transit,K2,30.951524,2.76,0,4035.0,0.59,0.62,4.69,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
CONFIRMED,1,1,Transit,K2,6.413766,3.03,0,3560.0,0.41,0.43,4.85,133.6410515,23.1329509,140.385,16.692,11.975,15.4618
CONFIRMED,1,1,Transit,K2,6.413539,2.64,0,3560.7,0.344292,0.436372,,133.6410515,23.1329509,140.385,16.692,11.975,15.4618
CONFIRMED,1,1,Transit,K2,6.41362,2.36,0,,0.299,,,133.6410515,23.1329509,140.385,16.692,11.975,15.4618
CONFIRMED,1,1,Transit,K2,6.414,,0,3471.0,0.4094,0.402051,4.81805,133.6410515,23.1329509,140.385,16.692,11.975,15.4618
CONFIRMED,1,1,Transit,K2,6.414008,2.9,0,3620.0,0.394,,4.863,133.6410515,23.1329509,140.385,16.692,11.975,15.4618
CONFIRMED,1,1,Transit,K2,6.413718,2.6,0,,0.35,,,133.6410515,23.1329509,140.385,16.692,11.975,15.4618
CONFIRMED,1,1,Transit,K2,6.413651,2.9,0,3570.0,0.388,0.39,4.858,133.6410515,23.1329509,140.385,16.692,11.975,15.4618
CONFIRMED,1,1,Transit,K2,21.750264,2.18,0,3654.47,0.402049,0.494727,,204.1418754,-14.9478195,124.156,16.4,11.802,15.1508
CONFIRMED,1,1,Transit,K2,7.38711,1.92,0,,0.625,,,203.5467021,-13.5769705,102.953,12.759,9.712,12.4013
CONFIRMED,1,1,Transit,K2,7.38795716,,0,4259.0,0.668695,0.666,4.61109,203.5467021,-13.5769705,102.953,12.759,9.712,12.4013
CONFIRMED,1,1,Transit,K2,7.385655,1.97,0,4339.0,0.65,0.69,4.66,203.5467021,-13.5769705,102.953,12.759,9.712,12.4013
CONFIRMED,1,1,Transit,K2,7.385453,2.0,0,,0.66,,,203.5467021,-13.5769705,102.953,12.759,9.712,12.4013
CONFIRMED,1,1,Transit,K2,7.387066,1.79540442,0,4396.0,0.588892,0.610472,4.73,203.5467021,-13.5769705,102.953,12.759,9.712,12.4013
CONFIRMED,1,1,Transit,K2,7.387073,1.84,0,4367.83,0.62115,0.697192,,203.5467021,-13.5769705,102.953,12.759,9.712,12.4013
CONFIRMED,1,1,Transit,K2,7.387,,0,4259.0,0.668695,0.666,4.61109,203.5467021,-13.5769705,102.953,12.759,9.712,12.4013
CONFIRMED,1,1,Transit,K2,3.588163,8.37,0,4575.0,0.66,0.72,4.65,207.0782895,-11.5889878,709.999,15.041,12.793,14.7871
CONFIRMED,1,1,Transit,K2,3.588158,9.1,0,,0.75,,,207.0782895,-11.5889878,709.999,15.041,12.793,14.7871
CONFIRMED,1,1,Transit,K2,3.588165,8.66,0,4387.84,0.676994,0.699933,,207.0782895,-11.5889878,709.999,15.041,12.793,14.7871
CONFIRMED,1,1,Transit,K2,3.586854713,11.43763082,0,5036.0,0.980071,,4.37983,207.0782895,-11.5889878,709.999,15.041,12.793,14.7871
CONFIRMED,1,1,Transit,K2,3.588,,0,5036.0,0.980071,0.84,4.37983,207.0782895,-11.5889878,709.999,15.041,12.793,14.7871
CONFIRMED,1,1,Transit,K2,3.588162,12.72,0,,0.982,,,207.0782895,-11.5889878,709.999,15.041,12.793,14.7871
CONFIRMED,1,1,Transit,K2,5.67556,1.117,0,,0.578,,,204.4376666,-8.5970858,114.637,12.58,9.815,12.2204
CONFIRMED,1,1,Transit,K2,5.675819,1.42,0,4469.51,0.777569,0.711248,,204.4376666,-8.5970858,114.637,12.58,9.815,12.2204
CONFIRMED,1,1,Transit,K2,5.675814,1.20312295,0,4621.0,0.650657,0.686997,4.7,204.4376666,-8.5970858,114.637,12.58,9.815,12.2204
CONFIRMED,1,1,Transit,K2,8.23981,0.661,0,,0.215,,,289.1485491,-25.6463233,27.7957,13.639,8.852,12.4624
CONFIRMED,1,1,Transit,K2,8.239493,1.04,0,3459.09,0.36001,0.360031,,289.1485491,-25.6463233,27.7957,13.639,8.852,12.4624
CONFIRMED,1,1,Transit,K2,40.0603,2.7,0,5727.0,1.09,0.94,4.33,170.1554763,2.5027534,342.394,12.882,11.169,12.739
CONFIRMED,1,1,Transit,K2,39.91488,1.89,0,5698.0,0.78,0.8,,170.1554763,2.5027534,342.394,12.882,11.169,12.739
CONFIRMED,1,1,Transit,K2,40.062771,2.29,0,5508.0,0.88,,,170.1554763,2.5027534,342.394,12.882,11.169,12.739
CONFIRMED,1,1,Transit,K2,2.494161,1.06180894,0,4528.0,0.64361,0.675067,4.62,290.2705419,-19.6908744,118.011,12.676,9.858,12.3253
CONFIRMED,1,1,Transit,K2,2.494206,1.22,0,,0.663,,,290.2705419,-19.6908744,118.011,12.676,9.858,12.3253
CONFIRMED,1,1,Transit,K2,2.49412,1.25,0,4356.47,0.744261,0.69563,,290.2705419,-19.6908744,118.011,12.676,9.858,12.3253
CONFIRMED,1,1,Transit,K2,0.369,1.651,0,5200.0,0.744,0.793,4.62,182.751404,-9.7652392,152.509,12.129,10.051,11.8999
CONFIRMED,1,1,Transit,K2,0.369311,1.76156914,0,5113.0,0.765322,0.802828,4.5,182.751404,-9.7652392,152.509,12.129,10.051,11.8999
CONFIRMED,1,1,Transit,K2,0.3693038,1.81,0,5200.0,0.81,0.84,4.62,182.751404,-9.7652392,152.509,12.129,10.051,11.8999
CONFIRMED,1,1,Transit,K2,0.36930572,2.13418186,0,5129.0,0.755722,,4.61786,182.751404,-9.7652392,152.509,12.129,10.051,11.8999
CONFIRMED,1,1,Transit,K2,0.369311,1.5,0,5200.0,0.81,,4.6,182.751404,-9.7652392,152.509,12.129,10.051,11.8999
CONFIRMED,1,1,Transit,K2,0.36931,1.7,0,5245.0,0.75,0.84,4.61,182.751404,-9.7652392,152.509,12.129,10.051,11.8999
CONFIRMED,1,1,Transit,K2,0.3693038,1.69,0,5120.0,0.7595,0.803,,182.751404,-9.7652392,152.509,12.129,10.051,11.8999
CONFIRMED,1,1,Transit,K2,,14.5717,0,,3.85,1.08,,182.1662666,-8.7472172,609.818,12.071,9.54,11.64
CONFIRMED,1,1,Transit,K2,9.173866,6.86473931,0,5035.0,2.162531,0.984438,3.8,182.1662666,-8.7472172,609.818,12.071,9.54,11.64
CONFIRMED,1,1,Transit,K2,9.1720535,9.02881,0,4933.0,3.79,,4.438,182.1662666,-8.7472172,609.818,12.071,9.54,11.64
CONFIRMED,1,1,Transit,K2,9.172616,,0,4840.0,3.85,1.08,3.297,182.1662666,-8.7472172,609.818,12.071,9.54,11.64
CONFIRMED,1,1,Transit,K2,9.1751,14.5717,0,4840.0,3.85,1.08,3.297,182.1662666,-8.7472172,609.818,12.071,9.54,11.64
CONFIRMED,1,1,Transit,K2,9.1708,12.206601,0,4878.0,4.11,1.19,3.35,182.1662666,-8.7472172,609.818,12.071,9.54,11.64
CONFIRMED,1,4,Transit,K2,3.07133,1.34,1,3655.0,0.455,0.461,,70.1493775,25.0098135,75.1703,14.073,10.279,13.3245
CONFIRMED,1,4,Transit,K2,3.0712,1.31,1,3655.0,0.47,0.51,,70.1493775,25.0098135,75.1703,14.073,10.279,13.3245
CONFIRMED,1,4,Transit,K2,4.8682,1.48,1,3655.0,0.47,0.51,,70.1493775,25.0098135,75.1703,14.073,10.279,13.3245
CONFIRMED,1,4,Transit,K2,4.86784,1.603,1,3655.0,0.455,0.461,,70.1493775,25.0098135,75.1703,14.073,10.279,13.3245
CONFIRMED,1,4,Transit,K2,11.0234,2.02,1,3655.0,0.47,0.51,,70.1493775,25.0098135,75.1703,14.073,10.279,13.3245
CONFIRMED,1,4,Transit,K2,11.0248821,2.46843,0,3798.0,0.46,,4.77,70.1493775,25.0098135,75.1703,14.073,10.279,13.3245
CONFIRMED,1,4,Transit,K2,11.02454,2.003,1,3655.0,0.455,0.461,,70.1493775,25.0098135,75.1703,14.073,10.279,13.3245
CONFIRMED,1,4,Transit,K2,26.5841,1.73,1,3655.0,0.455,0.461,,70.1493775,25.0098135,75.1703,14.073,10.279,13.3245
CONFIRMED,2,3,Transit,K2,7.9757,1.05,0,4359.0,0.723,0.686,4.537,67.4128615,22.8825674,59.2474,11.101,8.368,10.8545
CONFIRMED,2,3,Transit,K2,7.9752,1.014,0,4500.0,0.677,0.742,4.68,67.4128615,22.8825674,59.2474,11.101,8.368,10.8545
CONFIRMED,2,3,Transit,K2,7.975292,0.99,1,4499.0,0.66,0.74,4.66,67.4128615,22.8825674,59.2474,11.101,8.368,10.8545
CONFIRMED,2,3,Transit,K2,17.30681,3.14,0,4359.0,0.723,0.686,4.537,67.4128615,22.8825674,59.2474,11.101,8.368,10.8545
CONFIRMED,2,3,Transit,K2,17.307137,2.91,1,4499.0,0.66,0.74,4.66,67.4128615,22.8825674,59.2474,11.101,8.368,10.8545
CONFIRMED,2,3,Transit,K2,17.30713,3.0,0,4500.0,0.677,0.742,4.68,67.4128615,22.8825674,59.2474,11.101,8.368,10.8545
CONFIRMED,2,3,Transit,K2,17.3077,3.03,1,4364.0,0.71,0.71,4.63,67.4128615,22.8825674,59.2474,11.101,8.368,10.8545
CONFIRMED,2,3,Transit,K2,17.307013,,1,4364.0,0.71,0.71,4.63,67.4128615,22.8825674,59.2474,11.101,8.368,10.8545
CONFIRMED,2,3,Transit,K2,17.3070631,3.7275,0,4230.6,0.77,,4.48,67.4128615,22.8825674,59.2474,11.101,8.368,10.8545
CONFIRMED,2,3,Transit,K2,25.575065,1.45,1,4499.0,0.66,0.74,4.66,67.4128615,22.8825674,59.2474,11.101,8.368,10.8545
CONFIRMED,2,3,Transit,K2,25.575,1.565,0,4500.0,0.677,0.742,4.68,67.4128615,22.8825674,59.2474,11.101,8.368,10.8545
CONFIRMED,2,3,Transit,K2,25.5715,1.55,0,4359.0,0.723,0.686,4.537,67.4128615,22.8825674,59.2474,11.101,8.368,10.8545
CONFIRMED,1,1,Transit,K2,0.179715,0.89,1,3492.0,0.442,0.463,4.815,186.870426,-6.1952168,98.8765,15.94,10.882,14.4345
CONFIRMED,1,1,Transit,K2,0.179719,0.64,0,3697.0,0.29,,5.0,186.870426,-6.1952168,98.8765,15.94,10.882,14.4345
CONFIRMED,1,6,Transit,K2,2.35309,1.51,0,5356.3,0.863,0.935,4.54,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,2.35321,1.49,1,5283.0,0.839,0.916,4.538,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,2.35322,1.57,1,5378.0,0.86,0.93,4.59,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,3.56015,2.26,1,5283.0,0.839,0.916,4.538,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,3.55987,2.52,1,5378.0,0.86,0.93,4.59,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,3.56004,2.299,0,5356.3,0.863,0.935,4.54,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,5.40484,2.46,1,5283.0,0.839,0.916,4.538,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,5.40478,2.66,1,5378.0,0.86,0.93,4.59,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,5.40479,2.39,0,5356.3,0.863,0.935,4.54,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,8.26146,3.39,0,5356.3,0.863,0.935,4.54,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,8.26144,3.29,1,5378.0,0.86,0.93,4.59,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,8.2616616,3.30997,0,5281.0,0.86,,4.53,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,8.26147,3.11,1,5283.0,0.839,0.916,4.538,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,12.75759,2.81,1,5378.0,0.86,0.93,4.59,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,12.75758,2.904,0,5356.3,0.863,0.935,4.54,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,12.75758,2.73,1,5283.0,0.839,0.916,4.538,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,41.96797,3.013,0,5356.3,0.863,0.935,4.54,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,6,Transit,K2,41.96645,3.18,1,5283.0,0.839,0.916,4.538,348.9490311,-10.8497391,202.585,12.246,10.305,12.0252
CONFIRMED,1,1,Transit,K2,28.380619,9.11,0,5370.0,0.88,0.96,4.54,289.066707,-17.9107147,153.856,11.652,9.66,11.4626
CONFIRMED,1,1,Transit,K2,28.38236,9.056872,1,5340.0,0.862,0.919,4.5,289.066707,-17.9107147,153.856,11.652,9.66,11.4626
CONFIRMED,1,1,Transit,K2,28.382206,9.5,0,,0.93,,,289.066707,-17.9107147,153.856,11.652,9.66,11.4626
CONFIRMED,1,1,Transit,K2,28.38246,9.62,0,,0.913,,,289.066707,-17.9107147,153.856,11.652,9.66,11.4626
CONFIRMED,1,1,Transit,K2,28.382071,9.26802368,0,5425.0,0.872288,0.948628,4.66,289.066707,-17.9107147,153.856,11.652,9.66,11.4626
CONFIRMED,1,1,Transit,K2,8.3688168,6.65,0,3879.0,0.56,,,178.0568745,2.5941222,364.048,15.78,12.611,15.5348
CONFIRMED,1,1,Transit,K2,8.36779,8.51,0,,0.708,,,178.0568745,2.5941222,364.048,15.78,12.611,15.5348
CONFIRMED,1,1,Transit,K2,8.36926,4.48,0,3866.0,0.386,0.433,4.891,178.0568745,2.5941222,364.048,15.78,12.611,15.5348
CONFIRMED,1,1,Transit,K2,8.368791,7.49,0,3970.42,0.623332,0.623433,,178.0568745,2.5941222,364.048,15.78,12.611,15.5348
CONFIRMED,1,1,Transit,K2,8.36802,4.81,0,3789.0,0.45,0.47,,178.0568745,2.5941222,364.048,15.78,12.611,15.5348
CONFIRMED,1,1,Transit,K2,6.56918,12.25,0,5705.0,0.99,1.0,4.45,188.1373172,-9.6076115,347.917,12.727,10.995,12.4814
CONFIRMED,1,1,Transit,K2,6.569188,13.56286665,1,5585.0,1.06,0.96,4.4,188.1373172,-9.6076115,347.917,12.727,10.995,12.4814
CONFIRMED,1,1,Transit,K2,6.569213,13.04635343,0,5637.0,1.047599,1.017113,4.33,188.1373172,-9.6076115,347.917,12.727,10.995,12.4814
CONFIRMED,1,1,Transit,K2,6.5693,12.273855,1,5654.0,0.987,1.005,4.452,188.1373172,-9.6076115,347.917,12.727,10.995,12.4814
CONFIRMED,1,1,Transit,K2,6.5692045,,1,5654.0,0.987,1.005,4.452,188.1373172,-9.6076115,347.917,12.727,10.995,12.4814
CONFIRMED,1,2,Transit,K2,0.28,1.493,0,4599.0,0.6862,0.706,4.62,350.9170464,-1.1891827,61.8736,11.454,8.401,10.7217
CONFIRMED,1,2,Transit,K2,0.2803226,1.54,1,4373.0,0.674,0.662,4.584,350.9170464,-1.1891827,61.8736,11.454,8.401,10.7217
CONFIRMED,1,2,Transit,K2,0.2803246,1.64829,0,4477.0,0.72,,4.56,350.9170464,-1.1891827,61.8736,11.454,8.401,10.7217
CONFIRMED,1,2,Transit,K2,0.2803244,1.51,0,4570.0,0.681,0.708,,350.9170464,-1.1891827,61.8736,11.454,8.401,10.7217
CONFIRMED,1,2,Transit,K2,0.2803244,1.51,0,4599.0,0.681,0.708,4.62,350.9170464,-1.1891827,61.8736,11.454,8.401,10.7217
CONFIRMED,1,2,Transit,K2,7.7485,7.0,0,4570.0,0.681,0.708,,350.9170464,-1.1891827,61.8736,11.454,8.401,10.7217
CONFIRMED,1,2,Transit,K2,7.7485,7.0,0,4599.0,0.681,0.708,4.62,350.9170464,-1.1891827,61.8736,11.454,8.401,10.7217
CONFIRMED,1,2,Transit,K2,2.644259,1.38,0,,0.225,,,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834
CONFIRMED,1,2,Transit,K2,2.644661,2.15,0,3398.0,0.33,0.33,4.92,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834
CONFIRMED,1,2,Transit,K2,2.64484,1.83,0,3359.0,0.325729,0.306161,4.8983,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834
CONFIRMED,1,2,Transit,K2,2.645,,0,3359.0,0.325729,0.306161,4.8983,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834
CONFIRMED,1,2,Transit,K2,2.644845,10.7,0,,0.5,,,130.0266951,19.0923416,79.3002,16.7,11.37,14.9834
